X,Y
953,1.062
954,0.656
955,0.906
956,1.062
957,0.781
958,0.906
959,0.750
960,0.656
961,0.188
962,0.719
963,1.938
964,2.000
965,0.969
966,1.219
967,0.062
968,0.469
969,-0.125
970,0.750
971,1.094
972,0.344
973,-0.031
974,2.188
975,-0.219
976,2.188
977,0.844
978,0.750
979,-0.188
980,2.188
981,1.125
982,0.906
983,0.844
984,0.969
985,1.156
986,1.219
987,1.906
988,1.344
989,1.062
990,1.625
991,1.531
992,1.406
993,0.094
994,1.094
995,0.781
996,1.656
997,0.656
998,0.844
999,1.281
1000,0.531
1001,0.938
1002,1.344
1003,0.531
1004,1.312
1005,0.438
1006,1.094
1007,1.531
1008,1.875
1009,1.844
1010,0.594
1011,1.062
1012,1.812
1013,0.625
1014,1.500
1015,0.531
1016,1.031
1017,1.375
1018,0.719
1019,1.594
1020,0.875
1021,1.438
1022,0.812
1023,0.875
1024,0.750
1025,0.250
1026,-0.281
1027,0.375
1028,0.406
1029,0.750
1030,0.875
1031,1.344
1032,0.562
1033,1.250
1034,0.750
1035,0.938
1036,0.844
1037,0.969
1038,0.344
1039,0.719
1040,-0.031
1041,-0.406
1042,1.906
1043,1.406
1044,0.219
1045,0.000
1046,0.812
1047,0.594
1048,0.812
1049,0.062
1050,1.500
1051,0.906
1052,0.344
1053,0.406
1054,0.281
1055,0.844
1056,0.250
1057,-0.562
1058,0.406
1059,-0.500
1060,0.375
1061,1.125
1062,1.219
1063,1.125
1064,1.344
1065,1.375
1066,0.094
1067,0.719
1068,1.125
1069,1.312
1070,1.906
1071,0.375
1072,0.562
1073,1.000
1074,2.469
1075,2.188
1076,0.594
1077,0.625
1078,0.281
1079,0.031
1080,-0.094
1081,0.094
1082,0.656
1083,1.812
1084,1.438
1085,-0.062
1086,1.156
1087,0.219
1088,0.781
1089,1.188
1090,0.500
1091,1.312
1092,1.594
1093,0.875
1094,0.938
1095,0.469
1096,1.938
1097,1.719
1098,1.594
1099,0.500
1100,1.000
1101,1.000
1102,0.562
1103,1.719
1104,0.281
1105,1.906
1106,-0.125
1107,0.594
1108,2.188
1109,0.375
1110,1.375
1111,1.281
1112,2.312
1113,1.281
1114,-0.281
1115,1.031
1116,0.688
1117,1.406
1118,1.594
1119,0.312
1120,0.969
1121,1.094
1122,0.438
1123,0.156
1124,0.031
1125,0.062
1126,0.625
1127,0.156
1128,-0.125
1129,0.469
1130,0.500
1131,0.812
1132,0.750
1133,0.688
1134,2.250
1135,1.156
1136,1.938
1137,1.000
1138,0.281
1139,0.719
1140,-0.500
1141,0.719
1142,1.406
1143,1.125
1144,1.281
1145,2.062
1146,-0.031
1147,-0.156
1148,1.344
1149,0.906
1150,0.906
1151,1.938
1152,1.094
1153,-0.094
1154,0.844
1155,0.625
1156,1.125
1157,0.031
1158,0.469
1159,0.406
1160,1.812
1161,0.469
1162,1.000
1163,0.094
1164,0.438
1165,1.188
1166,0.969
1167,2.406
1168,1.969
1169,1.188
1170,0.344
1171,0.656
1172,0.531
1173,0.844
1174,1.156
1175,2.125
1176,1.406
1177,2.375
1178,2.750
1179,1.875
1180,3.156
1181,1.469
1182,1.406
1183,0.312
1184,-0.344
1185,0.000
1186,1.594
1187,0.938
1188,0.969
1189,0.125
1190,0.406
1191,0.406
1192,0.219
1193,0.438
1194,0.594
1195,0.281
1196,1.188
1197,0.406
1198,1.875
1199,0.844
1200,0.281
1201,1.156
1202,1.344
1203,1.250
1204,1.656
1205,1.469
1206,1.188
1207,1.656
1208,0.875
1209,0.125
1210,0.562
1211,0.562
1212,1.094
1213,2.438
1214,1.062
1215,0.062
1216,0.375
1217,0.000
1218,0.031
1219,1.000
1220,0.938
1221,0.000
1222,1.250
1223,1.219
1224,1.438
1225,2.625
1226,1.719
1227,0.062
1228,0.531
1229,-0.344
1230,0.438
1231,1.125
1232,1.062
1233,1.531
1234,1.062
1235,1.750
1236,0.750
1237,0.312
1238,1.031
1239,0.438
1240,0.969
1241,1.938
1242,0.594
1243,-0.031
1244,1.062
1245,0.969
1246,0.531
1247,1.562
1248,1.250
1249,2.281
1250,1.719
1251,1.312
1252,1.250
1253,0.500
1254,1.406
1255,0.812
1256,0.781
1257,1.594
1258,0.781
1259,2.156
1260,0.750
1261,0.688
1262,1.188
1263,0.156
1264,0.625
1265,1.531
1266,1.875
1267,0.875
1268,1.312
1269,0.938
1270,1.188
1271,0.875
1272,-0.156
1273,0.656
1274,0.094
1275,1.312
1276,-0.219
1277,1.156
1278,0.906
1279,0.281
1280,1.625
1281,1.000
1282,0.031
1283,0.406
1284,1.906
1285,1.094
1286,0.656
1287,0.906
1288,0.562
1289,0.594
1290,1.031
1291,-0.250
1292,1.031
1293,0.969
1294,1.188
1295,1.438
1296,1.125
1297,1.906
1298,2.031
1299,0.469
1300,1.000
1301,1.031
1302,0.375
1303,1.531
1304,0.000
1305,1.281
1306,1.281
1307,0.969
1308,0.625
1309,0.781
1310,1.219
1311,1.312
1312,1.469
1313,0.031
1314,1.344
1315,0.781
1316,1.562
1317,1.125
1318,0.562
1319,0.375
1320,1.094
1321,1.219
1322,0.969
1323,1.094
1324,1.562
1325,0.562
1326,1.906
1327,0.688
1328,-0.781
1329,0.281
1330,0.312
1331,0.969
1332,1.875
1333,1.844
1334,1.781
1335,1.531
1336,1.094
1337,0.531
1338,0.750
1339,2.031
1340,0.094
1341,1.344
1342,1.406
1343,1.531
1344,1.812
1345,1.000
1346,1.406
1347,-0.312
1348,0.562
1349,0.656
1350,0.750
1351,1.312
1352,1.281
1353,0.688
1354,2.188
1355,0.531
1356,1.250
1357,1.500
1358,1.906
1359,1.938
1360,0.906
1361,1.281
1362,2.000
1363,1.438
1364,0.812
1365,0.750
1366,1.219
1367,1.844
1368,1.969
1369,1.344
1370,1.594
1371,0.750
1372,1.188
1373,1.281
1374,1.625
1375,1.719
1376,1.875
1377,1.656
1378,0.156
1379,0.594
1380,0.844
1381,1.688
1382,0.312
1383,1.125
1384,1.000
1385,0.250
1386,1.438
1387,1.469
1388,0.312
1389,0.469
1390,1.062
1391,0.562
1392,1.125
1393,1.438
1394,3.562
1395,1.719
1396,2.500
1397,1.406
1398,1.031
1399,1.438
1400,1.000
1401,0.500
1402,1.000
1403,0.750
1404,0.906
1405,1.344
1406,1.156
1407,1.625
1408,1.156
1409,0.844
1410,2.156
1411,0.344
1412,0.938
1413,1.125
1414,1.719
1415,1.500
1416,0.406
1417,0.219
1418,0.844
1419,1.281
1420,0.281
1421,0.938
1422,0.188
1423,1.125
1424,-0.125
1425,0.250
1426,1.594
1427,2.719
1428,1.438
1429,1.188
1430,1.000
1431,1.469
1432,1.531
1433,1.656
1434,2.469
1435,1.938
1436,1.562
1437,1.625
1438,1.688
1439,1.500
1440,0.969
1441,1.750
1442,2.594
1443,2.000
1444,3.250
1445,2.000
1446,2.312
1447,0.344
1448,0.094
1449,0.031
1450,0.438
1451,2.781
1452,3.062
1453,2.719
1454,2.906
1455,0.844
1456,1.406
1457,2.312
1458,2.562
1459,0.969
1460,1.969
1461,1.312
1462,0.594
1463,0.562
1464,2.094
1465,0.719
1466,1.188
1467,1.062
1468,2.031
1469,1.281
1470,0.750
1471,2.406
1472,2.062
1473,2.125
1474,0.719
1475,0.969
1476,1.906
1477,2.000
1478,3.000
1479,1.281
1480,1.250
1481,0.906
1482,0.156
1483,1.594
1484,0.969
1485,1.125
1486,1.688
1487,1.406
1488,0.250
1489,2.062
1490,0.312
1491,1.531
1492,0.500
1493,0.094
1494,1.094
1495,0.906
1496,1.219
1497,0.531
1498,1.188
1499,0.594
1500,1.844
1501,0.875
1502,1.594
1503,1.500
1504,1.438
1505,1.000
1506,0.531
1507,0.938
1508,1.406
1509,2.188
1510,0.906
1511,1.250
1512,1.188
1513,0.781
1514,1.156
1515,2.094
1516,1.281
1517,1.875
1518,1.031
1519,0.969
1520,1.344
1521,-0.375
1522,0.156
1523,0.875
1524,1.281
1525,0.656
1526,1.344
1527,1.438
1528,1.406
1529,1.875
1530,2.344
1531,1.938
1532,1.781
1533,2.594
1534,0.719
1535,0.938
1536,0.906
1537,1.562
1538,0.844
1539,2.375
1540,1.594
1541,0.688
1542,1.688
1543,1.156
1544,1.031
1545,1.688
1546,0.469
1547,1.812
1548,1.219
1549,1.781
1550,1.125
1551,1.812
1552,1.125
1553,2.094
1554,1.688
1555,1.625
1556,2.375
1557,2.438
1558,2.062
1559,0.656
1560,0.906
1561,2.812
1562,2.031
1563,1.406
1564,1.344
1565,2.156
1566,1.375
1567,1.562
1568,1.250
1569,2.562
1570,2.812
1571,1.188
1572,2.031
1573,2.125
1574,1.125
1575,0.781
1576,1.812
1577,1.656
1578,1.219
1579,1.156
1580,1.062
1581,1.188
1582,2.375
1583,0.719
1584,1.688
1585,0.906
1586,1.500
1587,1.500
1588,1.469
1589,1.594
1590,0.656
1591,0.188
1592,1.031
1593,-0.656
1594,-0.844
1595,1.094
1596,2.188
1597,2.469
1598,1.656
1599,3.094
1600,1.500
1601,1.625
1602,1.188
1603,0.469
1604,2.188
1605,2.312
1606,2.344
1607,1.188
1608,1.938
1609,2.188
1610,1.625
1611,0.781
1612,0.719
1613,2.562
1614,3.000
1615,3.375
1616,2.062
1617,2.062
1618,1.500
1619,1.188
1620,1.031
1621,2.000
1622,2.125
1623,1.969
1624,1.469
1625,1.688
1626,0.969
1627,1.469
1628,2.531
1629,1.156
1630,1.344
1631,2.031
1632,0.750
1633,1.438
1634,1.688
1635,1.719
1636,1.594
1637,0.875
1638,1.781
1639,1.406
1640,1.062
1641,0.750
1642,1.656
1643,1.375
1644,0.156
1645,1.906
1646,1.812
1647,2.094
1648,2.750
1649,1.000
1650,2.094
1651,1.250
1652,0.625
1653,1.219
1654,2.875
1655,1.875
1656,2.312
1657,1.625
1658,2.000
1659,4.312
1660,4.312
1661,2.594
1662,1.344
1663,1.031
1664,1.688
1665,1.094
1666,0.781
1667,1.688
1668,1.844
1669,1.844
1670,1.406
1671,2.625
1672,2.625
1673,1.250
1674,2.156
1675,3.438
1676,1.875
1677,1.562
1678,1.562
1679,0.906
1680,1.406
1681,0.312
1682,0.438
1683,0.719
1684,1.469
1685,2.312
1686,1.406
1687,3.312
1688,3.031
1689,1.719
1690,1.438
1691,1.812
1692,1.094
1693,1.156
1694,2.562
1695,1.688
1696,2.375
1697,2.281
1698,3.656
1699,3.531
1700,2.250
1701,1.656
1702,0.906
1703,1.906
1704,2.719
1705,1.625
1706,2.062
1707,1.688
1708,3.062
1709,3.625
1710,2.125
1711,2.938
1712,1.750
1713,2.281
1714,1.906
1715,1.719
1716,1.219
1717,2.094
1718,1.656
1719,1.688
1720,1.656
1721,1.656
1722,1.469
1723,1.438
1724,2.688
1725,2.531
1726,1.375
1727,3.250
1728,2.812
1729,2.875
1730,3.094
1731,2.688
1732,1.156
1733,0.812
1734,2.812
1735,2.000
1736,2.812
1737,2.594
1738,2.250
1739,2.344
1740,2.344
1741,3.219
1742,3.375
1743,2.469
1744,2.281
1745,2.875
1746,2.188
1747,2.406
1748,2.656
1749,2.375
1750,1.031
1751,2.344
1752,3.031
1753,1.812
1754,1.969
1755,3.094
1756,2.812
1757,3.031
1758,1.969
1759,2.594
1760,2.125
1761,2.000
1762,1.781
1763,2.406
1764,1.844
1765,2.625
1766,3.625
1767,2.719
1768,3.531
1769,2.781
1770,2.562
1771,2.281
1772,3.844
1773,4.500
1774,5.156
1775,3.875
1776,4.719
1777,2.906
1778,3.938
1779,3.438
1780,3.594
1781,4.250
1782,4.781
1783,4.344
1784,3.375
1785,3.531
1786,5.188
1787,4.906
1788,4.219
1789,4.375
1790,4.719
1791,5.438
1792,5.094
1793,4.312
1794,4.688
1795,4.219
1796,5.500
1797,6.719
1798,8.031
1799,11.625
1800,14.750
1801,20.562
1802,30.188
1803,45.969
1804,57.188
1805,77.812
1806,104.969
1807,136.219
1808,187.688
1809,245.500
1810,305.156
1811,387.438
1812,463.781
1813,558.219
1814,648.250
1815,741.688
1816,816.750
1817,891.094
1818,966.000
1819,1035.250
1820,1084.938
1821,1132.188
1822,1178.750
1823,1242.031
1824,1289.875
1825,1350.531
1826,1389.406
1827,1427.281
1828,1479.344
1829,1530.625
1830,1568.375
1831,1588.719
1832,1594.219
1833,1617.406
1834,1654.188
1835,1704.906
1836,1744.750
1837,1764.594
1838,1786.219
1839,1803.656
1840,1834.781
1841,1868.000
1842,1880.625
1843,1899.938
1844,1903.094
1845,1912.469
1846,1938.406
1847,1969.906
1848,1998.312
1849,2018.438
1850,2058.438
1851,2072.938
1852,2080.531
1853,2079.781
1854,2079.719
1855,2093.094
1856,2109.156
1857,2119.531
1858,2120.375
1859,2145.688
1860,2182.750
1861,2204.062
1862,2245.594
1863,2275.844
1864,2272.562
1865,2274.969
1866,2278.281
1867,2273.969
1868,2284.625
1869,2279.094
1870,2278.250
1871,2278.500
1872,2294.500
1873,2301.062
1874,2307.875
1875,2291.156
1876,2291.281
1877,2292.312
1878,2297.062
1879,2291.219
